"Wavelength","ATTO 425 EM","ATTO 425 AB","ATTO 465 EM","ATTO 465 AB","ATTO 488 EM","ATTO 488 AB","ATTO 495 EM","ATTO 495 AB","ATTO 514 EM","ATTO 514 AB","ATTO 520 EM","ATTO 520 AB","ATTO 532 EM","ATTO 532 AB","ATTO 542 EM","ATTO 542 AB","ATTO 550 EM","ATTO 550 AB","ATTO 565 EM","ATTO 565 AB","ATTO 590 EM","ATTO 590 AB","ATTO 594 EM","ATTO 594 AB","ATTO 610 EM","ATTO 610 AB","ATTO 620 EM","ATTO 620 AB","ATTO 633 EM","ATTO 633 AB","ATTO 647 EM","ATTO 647 AB","ATTO 655 EM","ATTO 655 AB","ATTO 680 EM","ATTO 680 AB","ATTO 700 EM","ATTO 700 AB","ATTO 725 EM","ATTO 725 AB"
483,0.992601742597401,0.0231948058744588,0.578783550043289,0.0879437216580085,0.00355411272207792,0.516437216883116,0.00478787883896103,0.663017299610389,,0.316194807186147,,0.37705628017316,,0.163649345714285,,0.0931038962987012,,0.0726753260129869,,0.0566753245454545,,0.0214632031428571,,0.0117662337844156,,0.00920346298268397,,0.0048614718030303,,0.00583116890043289,,0.00513852806623376,,0.014,,0.00986147163376622,,0.00596969706666666,,0.00825108234588743
484,0.997489183939392,0.0196839833168831,0.610134203809523,0.0762683977878787,0.00450216464199134,0.54338960025974,0.00583549784155843,0.687060592337661,,0.323181823073593,,0.38876191047619,,0.174471858917749,,0.0992857130432899,,0.0753419929783549,,0.0593419911515151,,0.0226580085974026,,0.0121125541125541,,0.00979653652554111,,0.00503030292121211,,0.00607792217965367,,0.00537229434675324,,0.014,,0.00962770535324674,,0.0060000001090909,,0.00695671006796536
485,0.999108234935064,0.0167142858727273,0.640974029870129,0.0659264064112553,0.00574025975930735,0.572688299047618,0.00723809530519479,0.713333334761904,,0.331047625974025,,0.40002598012987,,0.185601731861472,,0.105852815744589,,0.0780476190129869,,0.0620476189999999,,0.0237229437835497,,0.0127662337662337,,0.0102337660077922,,0.00509090896363636,,0.00643290058225107,,0.00562770565324675,,0.0140909090909091,,0.00937229404675323,,0.00603030313636363,,0.00593939408961038
486,0.997467536839825,0.014177489225974,0.671155849090908,0.056878787108225,0.00735064948484847,0.604012977965367,0.00899134186796536,0.741389614329003,0.000921212124848485,0.340038964285714,,0.410870136450216,,0.197311688961039,,0.112826840861472,,0.0808787885670995,,0.0650606067402597,,0.0246580087965368,,0.0133722942813853,,0.0105367964683983,,0.00499999989999999,,0.00676623395670995,,0.00586147193376622,,0.014030303030303,,0.00913852776623375,,0.00586147193376622,,0.0049567101112554
487,0.993021652467531,0.0120346320952381,0.70055844125541,0.0489090898095237,0.00952813870346319,0.637268404545454,0.0113073591848485,0.770701301904761,0.000963636367878788,0.350450214069264,,0.421354984112554,,0.209077924025974,,0.120450215948052,,0.0836969699350648,,0.0679393944761904,,0.0253722949264069,,0.0139090908787879,,0.0110606060510822,,0.00490909079090908,,0.00714285747619047,,0.00593939403636363,,0.0138614718614718,,0.00896969656363635,,0.00562770565324675,,0.00425108231818181
488,0.986112546666665,0.0102683982549783,0.72899134116883,0.0419999991168831,0.0123073593341991,0.671857150389609,0.0142857139268398,0.800787881818181,0.00110346321242424,0.362354974112554,,0.431627707878787,,0.221134202380952,,0.128567100480519,,0.0868051940216449,,0.0708614728658008,,0.0260173164329004,,0.0145974029177489,,0.011450216456277,,0.00496969686363636,,0.00762770598051947,,0.00606060617575757,,0.0136277056277056,,0.00890909049090908,,0.00537229434675324,,0.00373593079567099
489,0.97749783112554,0.00883549771991341,0.756705624848484,0.0360909081125541,0.0156580090948052,0.707337664155843,0.0181125538277056,0.831194797878787,0.00134069265848485,0.376138521991341,,0.441878788181818,,0.232761906450216,,0.137333333896104,,0.0903766224761904,,0.0735367979610389,,0.0269870134805194,,0.0152813857142857,,0.0119696969878788,,0.00513852806623376,,0.00800000025238094,,0.00613852825238094,,0.0133722943722944,,0.00899999959999999,,0.00513852806623376,,0.00328138534372294
490,0.967402586536795,0.00784848490216449,0.783952375064934,0.0312121205844155,0.0198787884502164,0.743645025108224,0.022974025421645,0.861320337532466,0.0016753247060606,0.391987006233766,0.00111515151757576,0.452207791212121,,0.244038962554112,,0.146883119177489,,0.0943636357316016,,0.076341993099567,,0.028207793090909,,0.0160476193073593,,0.0125974025974026,,0.00528138524675324,,0.00837229447445886,,0.0063722945095238,,0.0131385281385281,,0.00899999959999999,,0.00496969686363636,,0.00290909097792207
491,0.955766223982683,0.00695671006493506,0.810073586926406,0.0271038956666666,0.0251774895116883,0.780255403333332,0.0291645013116883,0.890389597229436,0.00211255418268398,0.410177478874458,0.00091212120939394,0.46291342021645,,0.254554111948052,,0.156995673246753,,0.0990259736536795,,0.0791861485800865,,0.029896105,,0.016939394025974,,0.0133116882207792,,0.00559740261991341,,0.00876623369177488,,0.00653679668138527,,0.012969696969697,,0.00899999959999999,,0.00490909079090908,,0.00268831172857143
492,0.942640682943722,0.00625108239437229,0.834727263852813,0.0236839826103896,0.0318701297359307,0.816541116450215,0.0369999994805194,0.917805191861471,0.00258441563419913,0.430943721255411,0.000867099565930736,0.473982688051947,,0.26425107995671,,0.167896107662337,,0.104359307134199,,0.082220781095238,,0.0319870139004329,,0.0180476189610389,,0.013999999969697,,0.00600000008614718,,0.00920346298268397,,0.0068311690112554,,0.0129090909090909,,0.00899999959999999,,0.00499999989999999,,0.00231168835930736
493,0.92796969155844,0.00564502175108224,0.857372288354977,0.020805195030303,0.0401125546839826,0.852077907359306,0.0471082245670995,0.94268398077922,0.00322077932207792,0.45414718060606,0.000980086587186147,0.485909096363636,,0.273047615930736,,0.179017321948052,,0.110428570714286,,0.085463206147186,,0.0343290046969697,,0.019281385021645,,0.0146883118268398,,0.00631168843679653,,0.00970562743463202,,0.00716883139956709,,0.013,,0.00899999959999999,,0.00499999989999999,,0.00200000007229437
494,0.912316021904761,0.00534199126796536,0.878411253722942,0.0182077923376623,0.0506623382380952,0.885896088571427,0.0594805188484848,0.964012982121211,0.00406493509913419,0.480034629220779,0.00125108227316017,0.498987018311688,,0.280969691471861,,0.190190482077922,,0.116991342203463,,0.089129873077922,,0.0369696975238095,,0.020597402073593,,0.0153116888658008,,0.00668831186320345,,0.0102943720683983,,0.00737229472857142,,0.013,,0.00899999959999999,,0.00499999989999999,,0.00159740266320346
495,0.896303037792207,0.00507792198744588,0.897709957186146,0.0158961038450216,0.0632943726969696,0.917207786536795,0.0740476185887445,0.981000000389609,0.00526839825974025,0.508389609393939,0.00173593077878788,0.513316014329004,,0.287818174329004,,0.201688315800866,,0.124116882298701,,0.0930649370086579,,0.0395367967229437,,0.0219090905584415,,0.0160000006883117,,0.00690909119567099,,0.0107965367281385,,0.00759740294718614,,0.013,,0.00899999959999999,,0.00499999989999999,,0.00119047622770563
496,0.880090918484847,0.00483116876666666,0.915489189696968,0.0138961039852814,0.0787575759004328,0.944805189437228,0.0908311684329003,0.992714287272726,0.00671428577316016,0.538909096147185,0.00219047627619047,0.529194797186146,,0.293878782121212,,0.213121217099567,,0.131761905367965,,0.0973593089307358,,0.0422337657835497,,0.0232813856320346,,0.0165974030909091,,0.00737229467402596,,0.0112337662242424,,0.00800000026147185,,0.013,,0.00899999959999999,,0.00499999989999999,,0.00110822511904762
497,0.864000011818181,0.00462770563939393,0.932082266060605,0.0122987013125541,0.0980129864718613,0.967683978138527,0.109476190359307,0.998861463809522,0.00868398256320345,0.571671006320346,0.00287878798744588,0.546701292294371,,0.298926404675324,,0.224476197012987,,0.140147187835498,,0.101835498722944,,0.0447965364848484,,0.024735930987013,,0.0172813855367965,,0.00776623397186146,,0.0116277056337662,,0.00831168840173159,,0.0129090909090909,,0.00899999959999999,,0.00499999989999999,,0.00110822511904762
498,0.848000007662336,0.00440259749696969,0.947268406623375,0.011017316060606,0.120268399,0.98501298168831,0.129839825653679,0.998852804545453,0.0111038959419913,0.606225117878787,0.00364502183116883,0.566073584458874,,0.303177487965368,,0.235541131904762,,0.148852816190476,,0.106666667112554,,0.0472943724242424,,0.0262510825108225,,0.0181385281125541,,0.00811255416277055,,0.0120000000181818,,0.00868831159826839,,0.012969696969697,,0.00899999959999999,,0.00499999989999999,,0.00128138530952381
499,0.832090906493505,0.00400000013073593,0.960787887878787,0.0097878786138528,0.146411256744589,0.995999997619046,0.152329005632034,0.99206925112554,0.0141212117805195,0.642389621731601,0.00453246766017315,0.587242418658008,,0.30682251060606,,0.246129873203463,,0.158147188701298,,0.111805195714286,,0.0497056281861471,,0.0280476199437229,,0.0189696966190476,,0.00876623369177488,,0.0123722943722944,,0.00899999973852813,,0.0131385281385281,,0.00899999959999999,,0.00499999989999999,,0.00153679660865801
500,0.816030303203462,0.00359740273203463,0.972627708744587,0.00887878786017315,0.176632035515151,0.999714286277055,0.177571430744589,0.978324670606059,0.0179696965030303,0.679718632727272,0.00569264076883116,0.610164505757575,,0.309982684761904,,0.255896106753246,,0.167852816190476,,0.117316016437229,,0.0522034634155844,,0.0299696978917748,,0.0199090904761904,,0.00937229420346319,,0.0127662337662337,,0.00931168794372293,,0.0133722943722944,,0.00899999959999999,,0.00499999989999999,,0.00183116892034632
501,0.799770559696969,0.00328138538311688,0.982264076320345,0.00804761909999999,0.210588748930736,0.995679658268397,0.205948051082251,0.957484847619046,0.0228354975861472,0.718147194805194,0.00700865812640692,0.634822512683982,,0.312909094675324,,0.264891778658008,,0.178238096926407,,0.123194803506493,,0.0547662339393939,,0.0319090915757575,,0.0209999996796537,,0.00990909068484847,,0.013112554021645,,0.00968831133506492,,0.0136277056277056,,0.00899999959999999,,0.00499999989999999,,0.00216883125800866
502,0.78350649064935,0.00313852816623376,0.98965801103896,0.00734199148571428,0.248935069264069,0.983428580129869,0.238155842380952,0.929891776839826,0.0291471854199134,0.757350650259739,0.00885281374761904,0.661177497792207,,0.315805199350649,,0.272705631082251,,0.189064935670995,,0.129792205454545,,0.0574632035064934,,0.0340000001731601,,0.0219090908484848,,0.0106883115134199,,0.0137662337359307,,0.0099090907090909,,0.0137705627705628,,0.00899999959999999,,0.00499999989999999,,0.00246320353506493
503,0.76738961108225,0.00296969696363636,0.994740263636362,0.00667532487792207,0.29145454991342,0.962679668398267,0.274108225757575,0.895852822510821,0.0367792202683982,0.796571426753246,0.0112857139541125,0.689017320432899,0.00113333332121212,0.31907360090909,,0.279696970909091,,0.200251081341991,,0.137194801731602,,0.0599393936709956,,0.0359090904069264,,0.022969697030303,,0.0113116882900433,,0.0143722945108225,,0.0103722942528138,,0.014,,0.00899999959999999,,0.00499999989999999,,0.00253679655584415
504,0.751528143073592,0.00290909089090909,0.997835514242423,0.00620346335238094,0.33903463025974,0.933532475021644,0.313506492813852,0.856038974458873,0.0461125539047618,0.834926402554111,0.0140129865935065,0.718181824502164,0.000933333330303031,0.323229446623376,,0.285424242554112,,0.211536795627705,,0.145225106493506,,0.0625497836233765,,0.0379696966969696,,0.0241385284588744,,0.0120000000242424,,0.0149090914632034,,0.0108571428008658,,0.0142294372294372,,0.00899999959999999,,0.00499999989999999,,0.00283116883896104
505,0.735896102121211,0.00309090908181818,0.999285734891774,0.00570562771774891,0.390800855757575,0.896575763463202,0.355597405714285,0.811463208268397,0.0573896102857142,0.871848480476189,0.0175800866632034,0.748225110259739,0.000852380958225108,0.328298710952381,,0.289883119870129,,0.223043291558441,,0.153774891774892,,0.0649393935064934,,0.0401385273246753,,0.0252813857142857,,0.0126883117064935,,0.0155974032857143,,0.0111428571151515,,0.0142813851904762,,0.00899999959999999,,0.00499999989999999,,0.00316883119350649
506,0.720575755757575,0.00303030302727272,0.999121223766232,0.00520346321645021,0.443883106493506,0.852623369913419,0.399593071904761,0.763129872900432,0.0712943724285713,0.905956702424241,0.022000000404329,0.779060599999999,0.000890476204978355,0.334683986926406,,0.293554115108225,,0.234272729264069,,0.162714288354978,,0.0674632032900432,,0.0423722935714285,,0.0265974026753246,,0.0133116882207792,,0.0163722949567099,,0.0116277056337662,,0.0145974025670995,,0.00890909049090908,,0.00499999989999999,,0.00346320352857142
507,0.705805179393938,0.00286147187532467,0.998060611861471,0.0046753247056277,0.499835487316017,0.803073584155843,0.445372292207792,0.711974023290042,0.0882943724242423,0.936160175930735,0.0273290045627705,0.809852808138527,0.00104761907056277,0.342701298484848,,0.296406927056277,,0.245056278008658,,0.172177492034632,,0.0697662340346319,,0.0446277052510822,,0.0280000002077922,,0.013999999969697,,0.0171688313636363,,0.0120000000181818,,0.014909091047619,,0.00896969656363635,,0.00499999989999999,,0.00362770575324675
508,0.691316003290042,0.00262770566493506,0.996229437445886,0.00434199142424242,0.556874443722943,0.74913851134199,0.492173162207792,0.659419904761904,0.108839827056277,0.961432907619046,0.0338658013896103,0.840233760216449,0.00134199138225108,0.352402592727272,,0.29847619012987,,0.255402596233766,,0.182034633593073,,0.0721125543246752,,0.0468614712164502,,0.0293116885627705,,0.0145974029177489,,0.0178311686363636,,0.0123722943722944,,0.0153722947445887,,0.00913852776623375,,0.00499999989999999,,0.00386147203376623
509,0.677376609567099,0.00237229443506493,0.993402593766232,0.00413852829696969,0.613852805714285,0.692268385887445,0.539415578268398,0.606095227705627,0.132852814155844,0.981056290692639,0.0416406927445887,0.869571413549782,0.0016753247060606,0.364108216839826,,0.300255409870129,,0.265298696450216,,0.192177487922078,,0.0746753242510821,,0.0490303022727272,,0.0305974028051948,,0.0152813857142857,,0.0185367959523809,,0.0127662337662337,,0.0157662345757576,,0.00937229404675323,,0.00499999989999999,,0.00393939417272727
510,0.663943708181817,0.00213852822467532,0.989489174112553,0.00400000021515151,0.669666662857142,0.633822506536796,0.586402592727272,0.553294358571428,0.160545455272727,0.994151525411254,0.0512337661601731,0.897324668701297,0.00211255418268398,0.377896092857142,,0.302082247099567,,0.274328998008658,,0.20289610025974,,0.0773419903809523,,0.0510909082424242,,0.0318787878658008,,0.0161385283982684,,0.0193722936839827,,0.0132034632034632,,0.0162034641255411,,0.00962770535324674,,0.00499999989999999,,0.00406060628787878
511,0.651038958484848,0.00196969707272727,0.984398267748916,0.00367965386103896,0.7235974004329,0.57516450103896,0.632675327835497,0.501588733506493,0.191441557835498,0.99978789168831,0.0627835495367964,0.9230649312987,0.00267532473419913,0.394177479480519,,0.304051939913419,,0.282567091558441,,0.213926402251082,,0.0800476187878787,,0.0529999989480519,,0.0335108228095238,,0.016969697056277,,0.0201385275844156,,0.0137056276147186,,0.0167056284588744,,0.00986147163376622,,0.00499999989999999,,0.00413852829696969
512,0.638463203506493,0.00190909101818182,0.978190477489176,0.00359740271688311,0.774181816839826,0.517333331385281,0.677510828874458,0.45162337095238,0.226043288354978,0.997199146709955,0.0765194812077921,0.946164497056276,0.00325108227359307,0.41303462069264,0.00113333332121212,0.306367955887445,,0.289818171428571,,0.225251077402597,,0.0828787880476189,,0.0549999996883116,,0.0351385287056277,,0.0178181817316017,,0.0209696968311688,,0.0142943722640692,,0.0172943726406926,,0.00993939372727271,,0.00499999989999999,,0.00437229446060605
513,0.626129877748917,0.0020000001,0.971125545541124,0.00351082261298701,0.820688307056276,0.461285719956709,0.720805207748917,0.403961036666666,0.264367962121212,0.986380959956709,0.0926883113246752,0.965818172683981,0.0039264070103896,0.434177485930735,0.000933333330303031,0.309303024718614,,0.296372285714285,,0.236857139134199,,0.0857878787705627,,0.0570000002727272,,0.0367402599567099,,0.0189696967099567,,0.0219090908484848,,0.0147056278441558,,0.0177056273593073,,0.0100606058727273,,0.00499999989999999,,0.00453679653030302
514,0.61415585121212,0.0020909092,0.963467537662336,0.00351082261298701,0.862025970259739,0.407987017229437,0.762008662943722,0.359060612683982,0.307125541904761,0.966848485454544,0.111891773484848,0.98177488125541,0.00498701307792207,0.457805195064934,0.000852380958225108,0.313502166103896,,0.301766227186147,,0.248354973722943,,0.0890173167705627,,0.0590909094025973,,0.0385367962077922,,0.0201385277056277,,0.023000000060606,,0.0152034637575757,,0.0182943715411255,,0.0100476188753247,,0.00490909079090908,,0.00483116876666666
515,0.602571431341991,0.00193939403333333,0.955346325974025,0.00359740271688311,0.899025970606059,0.358303034069264,0.801281389999999,0.317298708658008,0.354463202813852,0.938965370432899,0.134095235883117,0.99303030147186,0.00620779230346319,0.48398701077922,0.000890476204978355,0.318991345930735,,0.306112551818181,,0.259640688398268,,0.0923896115974025,,0.0610303029090908,,0.0403722941168831,,0.0212813848701298,,0.0240000001385281,,0.0157662344545454,,0.0187056267835498,,0.0103419912164502,,0.00496969686363636,,0.00516883108744588
516,0.591030310216449,0.00183116891428571,0.946848493549782,0.00377056292467532,0.93023376164502,0.312601732683982,0.837809534285713,0.279125543376623,0.405567096666666,0.903432897878787,0.15954978038961,0.999086580649349,0.00771428578831168,0.512329001385281,0.00104761907056277,0.326225112987013,,0.309584415584415,,0.270744587575757,,0.0960173170649349,,0.0629523813982683,,0.0421385277272727,,0.0225974025974026,,0.0250000005541125,,0.0163722949567099,,0.0192034623939394,,0.0106753246008658,,0.00513852806623376,,0.0054632034103896
517,0.579380963160172,0.00176623384285714,0.937445894632033,0.00403030323636363,0.957233765757574,0.27110823082251,0.871021643982683,0.244268399696969,0.459502156060605,0.860887445281384,0.188329003324675,0.999506489826838,0.00974458877965367,0.542969695064934,0.00134199138225108,0.33496970060606,,0.312129873333333,,0.281255408744588,,0.0996969697792206,,0.0646580089220778,,0.0439696965974025,,0.0240000004112554,,0.0259090915974026,,0.0169090911038961,,0.0196753243030303,,0.0112034631757576,,0.00537229434675324,,0.00562770565324675
518,0.567380953982683,0.00174458881904762,0.926961044848484,0.0040909093090909,0.976445893506492,0.233969704199134,0.899783552294371,0.212926408614718,0.515008643549783,0.812683984372293,0.220952381255411,0.993982685541124,0.0122727273995671,0.575718614155843,0.0016753247060606,0.345740262727272,,0.313852821645021,,0.291268396190476,,0.10366666665368,,0.0662337668051947,,0.0459090907272727,,0.0253116887445887,,0.0269696972813852,,0.0176883114935065,,0.0203419912034632,,0.0117056277116883,,0.00553679655324675,,0.00586147193376622
519,0.55503030090909,0.00176623384285714,0.915432907186146,0.00400000019999999,0.98997403181818,0.201121216709956,0.924480529264068,0.184878788484848,0.571233745714285,0.759839836666666,0.257722944069264,0.982134202727271,0.0154458873666666,0.610567095497835,0.00211255418268398,0.358614718571428,,0.31507360064935,,0.300432899653679,,0.108034632095238,,0.0677662339567099,,0.0480000003116882,,0.0266883117662337,,0.0280476192424242,,0.0183116877272727,,0.0211385281688311,,0.0122943723125541,,0.00583116890043289,,0.00593939403636363
520,0.542571427748917,0.00183116891428571,0.90307359142857,0.00400000019999999,0.995822517359306,0.17228571808658,0.945112564761903,0.160090908181818,0.627506471558441,0.703653693463203,0.298623376363636,0.963593078225107,0.0191645021290043,0.64715584077922,0.00267532473419913,0.37390043030303,,0.316000002554112,,0.309038958658008,,0.112688312506493,,0.0693419920346319,,0.050000001051948,,0.0279090909350649,,0.0293419917748917,,0.0189999993116883,,0.0220000000909091,,0.0127965367965368,,0.00616883128874458,,0.00606060617575757
521,0.530246756796536,0.00193939403333333,0.890510826926406,0.00400000019999999,0.998398268528137,0.146926410800866,0.962229446103895,0.138333333060606,0.682822490086579,0.645844162813852,0.343177485238095,0.938380956623375,0.0239913418363636,0.685043293809523,0.00325108227359307,0.391437225324675,,0.316926404025974,,0.317155844848484,,0.11791342021645,,0.0709567113116882,,0.052000001030303,,0.0293722947445887,,0.0306753251298701,,0.01959740204329,,0.0227705626796536,,0.0132337662337662,,0.0063722945095238,,0.00613852825238094
522,0.518251085108224,0.0020909092,0.878307363939393,0.0040909093090909,0.997095234718613,0.124770565311688,0.975978359913419,0.11917748908658,0.736645003333332,0.5872684004329,0.391670988744588,0.906727274805194,0.0301125532164502,0.723926405670995,0.0039264070103896,0.411264069350649,,0.318147181731601,,0.324389608874458,,0.12377489038961,,0.0728484858181817,,0.0540000008181817,,0.0307662343116883,,0.0321125545670995,,0.0202813851428571,,0.0236277055974026,,0.0136277056277056,,0.00659740275411255,,0.00628138540043289
523,0.506536802554112,0.0020000001,0.86657143134199,0.00403030323636363,0.990090904805193,0.105701299463203,0.986813855108224,0.102415585103896,0.787770546580085,0.529116885974025,0.443047609350649,0.868982690562769,0.0376277044372294,0.763285705670995,0.00498701307792207,0.433575757012986,0.00113333332121212,0.319870127878787,,0.330696968831168,,0.130116879393939,,0.0749264065194804,,0.0560000000043289,,0.0322034638398268,,0.0337662345757575,,0.0211385281688311,,0.0243722945108225,,0.0139999999090909,,0.0070000002138528,,0.00659740275411255
524,0.494861478787878,0.0020000001,0.855060612943722,0.00386147203376623,0.979134198961038,0.0893160181861471,0.99436797160173,0.0878614732510821,0.834528125411254,0.472675324675324,0.496731587186147,0.825731606017315,0.0465670989393939,0.802121196796536,0.00620779230346319,0.458437229870129,0.000933333330303031,0.322324675324675,,0.336385283116883,,0.136896096709957,,0.0773896102510822,,0.0579090906017315,,0.0337056283939393,,0.0353722954069264,,0.0219696969696969,,0.0251385286926407,,0.0142813852510822,,0.00740259768008657,,0.0070000002138528
525,0.482939401774891,0.0020000001,0.843424251861471,0.00362770575324675,0.96645022151515,0.0753896124025973,0.998831170822509,0.0752424256796536,0.876082234891774,0.418510822164502,0.551800854891774,0.777965359350648,0.0576190475541125,0.839969683246752,0.00780519497012986,0.485588739610389,0.000852380958225108,0.325584418484848,,0.341207794588744,,0.143805185887446,,0.0799264064242423,,0.05996969712987,,0.0352943728095238,,0.0369090914632034,,0.0229090908787878,,0.0259696976580086,,0.0148268399653679,,0.00762770603506493,,0.00731168866190475
526,0.471060604718614,0.0020000001,0.831160182121211,0.00337229444675324,0.949510835281384,0.0637186168181817,1.00015585138528,0.0642857151731601,0.911696948658007,0.367796539610389,0.607199131991341,0.726640681948051,0.0708528143506492,0.876017305411254,0.00968398265844155,0.51492640051948,0.000890476204978355,0.33000866,,0.345316017489177,,0.15117748025974,,0.082666667138528,,0.062138528077922,,0.0367056278225108,,0.0386883112987012,,0.0240000001385281,,0.0268181821298701,,0.0152813858354978,,0.00783116922770562,,0.00768831204718614
527,0.459047611731601,0.0020000001,0.818155853982683,0.00313852816623376,0.929558448917748,0.0539653696277056,0.998597415627704,0.0548051955887445,0.94151080164502,0.321008664112554,0.662359307012986,0.673134187662337,0.0864935072683982,0.909389595800865,0.0121948051528138,0.546740247402597,0.00104761907056277,0.33587013047619,,0.348792208181818,,0.158943716666666,,0.0858051948831168,,0.0642813855021644,,0.0382034627012987,,0.0403116881774891,,0.0250000005541125,,0.0279696973463203,,0.0159090915974026,,0.00807792235497834,,0.00800000026147185
528,0.447251073290043,0.0020000001,0.80482685095238,0.00296969696363636,0.906978359567098,0.0458354988701298,0.99448919164502,0.0467878790086579,0.965229419307358,0.278281388484848,0.716255414545454,0.618290036060605,0.10489610408658,0.938926396493505,0.0152424241112554,0.580839814502164,0.00134199138225108,0.343645022251082,,0.351891774155844,,0.167147181818182,,0.0894069269523808,,0.0665064946017315,,0.0396753247099567,,0.0420909089870129,,0.0259090915974026,,0.0291385282683982,,0.0165974030909091,,0.00843290054718614,,0.0084025975108225
529,0.435645012467532,0.0020000001,0.791497848354977,0.00299999997272727,0.884506499999999,0.0388787883809523,0.988476209610388,0.0399999994848484,0.982770553333332,0.239999998831168,0.767554118874458,0.563506483593073,0.126792208298701,0.963666662337661,0.0187705621766234,0.61659739047619,0.0016753247060606,0.353077921212121,,0.355000003896103,,0.17585280987013,,0.093316018099567,,0.0689696977359306,,0.0414329007359307,,0.0436277053246753,,0.0269696972813852,,0.0302813857012987,,0.0172813855367965,,0.00867532458268397,,0.00871861463463202
530,0.424251077012986,,0.778870138268397,0.00303030302727272,0.860844163809523,0.0330000003463203,0.980627728787877,0.0341212116450216,0.994307349134198,0.205809521168831,0.81558009155844,0.509679645497835,0.152584418787879,0.98253246116883,0.0233852805982684,0.654077917012986,0.00211255418268398,0.364709955281385,,0.358017317012987,,0.185147184718614,,0.0977748922683981,,0.0714502173982683,,0.0430779223766233,,0.0451428568354978,,0.0281385285151515,,0.0315974028917748,,0.0182294372034632,,0.00920346298268397,,0.00877056246320345
531,0.412956706623376,,0.76678356116883,0.00286147187532467,0.834489189826839,0.0282121214848484,0.971212136536795,0.0289826837532467,0.999696962077921,0.175567096969697,0.859277058874458,0.457623371861471,0.182259744316017,0.994861464848484,0.0293160164242424,0.692930730086579,0.00267532473419913,0.378554111428571,,0.36117749017316,,0.194943722077922,,0.102714285199134,,0.0739696979090908,,0.0448311692770562,,0.0467662338917748,,0.0292813855930735,,0.032909091095238,,0.0189999996493506,,0.00970562743463202,,0.00899999956969696
532,0.401939391861471,,0.754974038225107,0.00262770566493506,0.807393955670995,0.0241038962294372,0.96065802190476,0.0247922079090909,0.99910389116883,0.148974025277056,0.898116878528137,0.407870127835497,0.215922081428571,0.999761895627704,0.0367056268095238,0.732744588961038,0.00325108227359307,0.394670991904761,0.00100606060666667,0.364731603809523,,0.205177489783549,,0.108086578610389,,0.076506495108225,,0.0466277062251082,,0.0483419915844155,,0.0305974028961039,,0.0343722949350649,,0.0197705623376623,,0.0102943720683983,,0.00913852767532466
533,0.39104762090909,,0.743225112034631,0.00237229443506493,0.781160193376622,0.0206839825281385,0.949329010822509,0.0212251082034632,0.992926404285713,0.125709957770563,0.931030294718613,0.361030298268398,0.253658009826839,0.997038950692639,0.0456277051428571,0.772783547705627,0.0039264070103896,0.413125536926406,0.000951515146666666,0.368952384285714,,0.215896105541125,,0.113913419246753,,0.0791904783203462,,0.0484025975844155,,0.0501385287012986,,0.0319090909567099,,0.0357662341341991,,0.0206277053073593,,0.0107056276372294,,0.0093419910103896
534,0.380281386666666,,0.731186148311687,0.00213852822467532,0.754727287835497,0.0177142855376623,0.93738961164502,0.0180865798406926,0.981952376493505,0.105748917948052,0.957380951948051,0.31734632038961,0.295627701558441,0.986372283679652,0.0565281382987012,0.811917749956709,0.00498701307792207,0.433896093939393,0.00095541125095238,0.374047623246753,,0.226926411601731,,0.120194807761905,,0.0821082267575756,,0.0500000000129869,,0.0520000007575757,,0.0332813851212121,,0.0371125538051948,,0.0213722944025974,,0.0112943722848485,,0.00967532442857142
535,0.369506492424242,,0.718796527229436,0.00196969707272727,0.72790044099567,0.0151774888770563,0.924614722337661,0.0154935065575757,0.967034629350648,0.0886883117835497,0.977380953203462,0.277285717748917,0.341294369004329,0.967826818311687,0.0698528149653679,0.849731598008657,0.00620779230346319,0.457069255108224,0.00101774891952381,0.380359312943722,,0.238251088181818,,0.12710390012987,,0.0850173173549782,,0.0515974025497835,,0.0537705639870129,,0.0348268394069264,,0.0386753243116883,,0.022047619047619,,0.0117056277116883,,0.0102034630502164
536,0.358878786147186,,0.706432892077921,0.00190909101818182,0.701415594935064,0.0130346317714286,0.911069268441557,0.0132077922450216,0.948493504935064,0.0739264067186146,0.991030307402596,0.240792212727272,0.390142849610389,0.94147617108225,0.0854935072337661,0.885212117186146,0.00789610406103895,0.482645022424242,0.00113852815238095,0.387943726623376,,0.24976624056277,,0.134883121774892,,0.0881601737445886,,0.0532813855194804,,0.0556277065714285,,0.0362813845497835,,0.0403419907835497,,0.0229393939090909,,0.0122943723125541,,0.0107056276372294
537,0.348329003766233,,0.694047605367965,0.0020000001,0.675692649696969,0.0112683980995671,0.896926420519479,0.0112987014307359,0.926805195194804,0.061458874125541,0.998207794978354,0.208194809220779,0.443099555974025,0.907935054458873,0.104168829108225,0.917463196450215,0.00980519477965367,0.510251089177488,0.00128138532770563,0.397056279740259,,0.261233771558441,,0.143134204025974,,0.091645021168831,,0.0550476188311688,,0.0573722953896103,,0.0379090898181818,,0.042138528090909,,0.0240476193679653,,0.0127056277056277,,0.0112943722848485
