"Wavelength","Alexa Fluor 488 EM","Alexa Fluor 488 EX","Alexa Fluor 532 EM","Alexa Fluor 532 EX","Alexa Fluor 546 EM","Alexa Fluor 546 EX","Alexa Fluor 555 EM","Alexa Fluor 555 EX","Alexa Fluor 568 EM","Alexa Fluor 568 EX","Alexa Fluor 594 EM","Alexa Fluor 594 EX","Alexa Fluor 647 EM","Alexa Fluor 647 EX","Alexa Fluor 680 EM","Alexa Fluor 680 EX","Alexa Fluor 700 EM","Alexa Fluor 700 EX","Alexa Fluor 750 EM","Alexa Fluor 750 EX"
548,0.4416,0.0108,0.9445,0.5586,0.093,0.5878,0.1669,0.8882,,0.528,,0.4273,,0.0513,,0.0834,,0.0464,,0.0158
549,0.4274,0.01,0.9612,0.5129,0.1108,0.6236,0.1961,0.9209,,0.5275,,0.4334,,0.0541,,0.0856,,0.0476,,0.0164
550,0.4128,0.0097,0.9781,0.4681,0.1336,0.6634,0.2374,0.9506,,0.5282,,0.4382,,0.0566,,0.0881,,0.049,,0.0168
551,0.4004,,0.9897,0.4257,0.1577,0.7032,0.2753,0.9757,,0.5294,,0.4428,,0.0583,,0.0911,,0.0506,,0.0175
552,0.3874,,0.9961,0.3844,0.1863,0.7444,0.3215,0.9915,,0.5316,,0.4447,,0.0608,,0.093,,0.0521,,0.0179
553,0.3766,,1,0.3463,0.2183,0.7844,0.3717,1,,0.5356,,0.4479,,0.0626,,0.0956,,0.0538,,0.0188
554,0.3646,,0.9976,0.3107,0.2546,0.8249,0.4243,0.9992,,0.5412,,0.4502,,0.0648,,0.0978,,0.0555,,0.0194
555,0.3537,,0.9923,0.2773,0.2935,0.8631,0.4858,0.9887,0.0354,0.5478,,0.4521,,0.0665,,0.0994,,0.057,,0.02
556,0.3431,,0.9874,0.2475,0.3379,0.8989,0.5451,0.9666,0.0272,0.5575,,0.4539,,0.0682,,0.1008,,0.0589,,0.0206
557,0.3324,,0.977,0.2203,0.3849,0.9303,0.6003,0.9356,0.0201,0.5689,,0.4567,,0.0706,,0.1058,,0.0607,,0.0214
558,0.3229,,0.9658,0.196,0.4292,0.9564,0.6674,0.8936,0.02,0.5821,,0.4575,,0.0732,,0.1074,,0.0624,,0.0219
559,0.3139,,0.9489,0.1734,0.4791,0.9775,0.7259,0.8493,0.0211,0.5975,,0.4607,,0.0746,,0.1094,,0.0642,,0.0227
560,0.303,,0.9293,0.1532,0.5301,0.9921,0.7798,0.7973,0.0247,0.6146,,0.4642,,0.0768,,0.1119,,0.0665,,0.0232
561,0.2929,,0.9107,0.1358,0.5899,1,0.8271,0.7419,0.0289,0.6347,,0.4682,,0.08,,0.113,,0.0683,,0.0237
562,0.2837,,0.8928,0.1204,0.6485,0.9995,0.8729,0.6812,0.0322,0.6557,,0.4727,,0.0804,,0.1171,,0.0706,,0.0246
563,0.2751,,0.87,0.1062,0.7038,0.9924,0.9129,0.6214,0.0371,0.6794,,0.4796,,0.0833,,0.1187,,0.0724,,0.0251
564,0.2659,,0.8458,0.0942,0.7558,0.9771,0.9483,0.5615,0.0433,0.7037,,0.4891,,0.0865,,0.1211,,0.0747,,0.0259
565,0.2579,,0.8251,0.0835,0.8031,0.9548,0.9704,0.5023,0.05,0.7297,,0.4975,,0.0886,,0.124,,0.0769,,0.0266
566,0.2508,,0.8013,0.074,0.8442,0.9254,0.9888,0.4467,0.0564,0.7569,,0.5097,,0.0893,,0.1261,,0.0792,,0.0276
567,0.2425,,0.7756,0.0656,0.89,0.89,0.9969,0.3959,0.0654,0.784,,0.5205,,0.0922,,0.1298,,0.0815,,0.0281
568,0.233,,0.7551,0.058,0.9228,0.8491,1,0.3469,0.0756,0.8108,,0.538,,0.0959,,0.1324,,0.084,,0.0291
569,0.2249,,0.7306,0.0514,0.9515,0.8036,0.9923,0.3031,0.0851,0.8387,,0.5541,,0.0992,,0.1356,,0.0864,,0.0296
570,0.2195,,0.7078,0.0458,0.9728,0.7547,0.9786,0.2626,0.0983,0.8653,,0.5741,,0.1024,,0.1385,,0.0889,,0.0306
571,0.2107,,0.6844,0.0406,0.9883,0.7047,0.9646,0.2265,0.109,0.8902,,0.5922,,0.1065,,0.1407,,0.0913,,0.0313
572,0.2031,,0.6607,0.0364,1,0.6523,0.9481,0.1951,0.1232,0.9138,,0.6161,,0.1111,,0.1436,,0.094,,0.0324
573,0.1949,,0.6397,0.0323,0.9973,0.6,0.9265,0.1669,0.1413,0.9356,,0.6381,,0.1159,,0.1461,,0.0967,,0.0332
574,0.188,,0.6197,0.0289,0.9934,0.5471,0.889,0.143,0.1573,0.9552,,0.6642,,0.1203,,0.1468,,0.0993,,0.0341
575,0.1816,,0.5969,0.0258,0.9838,0.4969,0.8622,0.1233,0.1863,0.9718,,0.6886,,0.1249,,0.1509,,0.1021,,0.0352
576,0.174,,0.579,0.0236,0.9763,0.4475,0.8361,0.1034,0.2082,0.9846,,0.7175,,0.1297,,0.1541,,0.1048,,0.0362
577,0.1673,,0.5642,0.0211,0.9477,0.4015,0.7992,0.0886,0.2372,0.994,,0.7451,,0.1352,,0.1555,,0.1077,,0.0373
578,0.1614,,0.5439,0.0192,0.9267,0.3577,0.7678,0.0765,0.2705,0.9991,,0.7737,,0.1419,,0.1594,,0.1104,,0.0385
579,0.155,,0.526,0.0174,0.9035,0.3167,0.7384,0.0663,0.3002,1,,0.8002,,0.1492,,0.1628,,0.1131,,0.0395
580,0.1492,,0.5114,0.016,0.8709,0.2782,0.7047,0.0553,0.3352,0.996,0.0616,0.8281,,0.1551,,0.1664,,0.1162,,0.0408
581,0.1427,,0.4938,0.0148,0.8454,0.2436,0.6809,0.047,0.3709,0.9881,0.0666,0.8546,,0.161,,0.17,,0.119,,0.0419
582,0.1359,,0.4798,0.0138,0.8134,0.2132,0.6505,0.0406,0.407,0.9754,0.0739,0.8816,,0.1708,,0.173,,0.1221,,0.0432
583,0.1294,,0.4646,0.0125,0.7796,0.1863,0.628,0.0365,0.4437,0.9586,0.0844,0.9056,,0.1776,,0.1766,,0.1252,,0.0446
584,0.1252,,0.4503,0.0118,0.7414,0.1618,0.5972,0.0321,0.4852,0.9381,0.097,0.9281,,0.1864,,0.1807,,0.128,,0.0457
585,0.1194,,0.4391,0.0111,0.7077,0.1406,0.5724,0.029,0.5323,0.9138,0.1105,0.948,,0.1928,,0.1855,,0.1312,,0.0474
586,0.1156,,0.4283,0.0104,0.6703,0.1224,0.5491,0.024,0.5656,0.8859,0.1252,0.9649,,0.2036,,0.1892,,0.1342,,0.0486
587,0.1114,,0.4127,0.0098,0.6419,0.1067,0.5234,0.0221,0.6061,0.855,0.142,0.9771,,0.2121,,0.1913,,0.1373,,0.0503
588,0.1065,,0.4047,0.0093,0.611,0.0932,0.5089,0.0187,0.6505,0.8217,0.1621,0.9884,,0.2208,,0.1958,,0.1403,,0.0517
589,0.1029,,0.3935,0.0093,0.5786,0.0814,0.4885,0.0169,0.6859,0.7867,0.1837,0.9956,,0.2299,,0.2012,,0.1435,,0.0535
590,0.0989,,0.3817,0.0084,0.5528,0.0708,0.4744,0.0161,0.7245,0.7502,0.2067,1,,0.24,,0.2041,,0.1467,,0.0548
591,0.0947,,0.372,0.0087,0.528,0.0625,0.4627,0.0144,0.768,0.7127,0.2306,0.9978,,0.2468,,0.2103,,0.1501,,0.0567
592,0.0911,,0.3628,0.0082,0.5019,0.0553,0.4522,0.0126,0.798,0.6731,0.2573,0.9945,,0.2558,,0.2133,,0.1534,,0.0583
593,0.0873,,0.3519,0.0079,0.4782,0.0492,0.437,0.0135,0.8323,0.6346,0.2882,0.9855,,0.2626,,0.219,,0.1569,,0.0602
594,0.084,,0.3439,0.0075,0.4558,0.0439,0.432,0.0126,0.872,0.5951,0.3139,0.9741,,0.2711,,0.2242,,0.1604,,0.0619
595,0.0808,,0.3379,0.0074,0.4345,0.0396,0.4245,0.0109,0.897,0.5566,0.3449,0.9589,,0.2776,,0.229,,0.1641,,0.0638
596,0.0774,,0.3259,0.0073,0.4167,0.0352,0.4177,0.0106,0.924,0.5189,0.3766,0.9385,,0.2848,,0.2341,,0.1678,,0.0656
597,0.0742,,0.316,0.0069,0.3993,0.0323,0.4147,0.0124,0.9397,0.4828,0.4123,0.9165,,0.2913,,0.2384,,0.1717,,0.0676
598,0.072,,0.3068,0.0071,0.3795,0.0295,0.4135,0.0085,0.9575,0.4466,0.448,0.8901,,0.2973,,0.2439,,0.1758,,0.0692
599,0.0688,,0.3,0.0065,0.3637,0.0268,0.4083,0.0108,0.9678,0.4132,0.4851,0.8615,,0.3023,,0.2506,,0.1799,,0.0713
600,0.0669,,0.2905,0.0068,0.3492,0.0253,0.4054,0.0096,0.9829,0.3803,0.5236,0.8312,,0.3052,,0.2547,,0.1842,,0.0731
601,0.0642,,0.2844,0.0067,0.3365,0.0237,0.4073,,0.9908,0.3502,0.561,0.7992,,0.3085,,0.2599,,0.1886,,0.0751
602,0.0621,,0.2757,0.0066,0.3213,0.0225,0.4021,,0.9934,0.3215,0.598,0.7635,,0.3132,,0.2627,,0.1933,,0.0769
603,0.0601,,0.2685,0.0064,0.3135,0.0207,0.4073,,1,0.2944,0.6373,0.7283,,0.3146,,0.2692,,0.1981,,0.079
604,0.0575,,0.2607,0.0064,0.2999,0.0205,0.4028,,0.9939,0.2688,0.6779,0.6904,,0.319,,0.2752,,0.2034,,0.0809
605,0.0559,,0.2554,0.0064,0.2903,0.0192,0.4064,,0.9855,0.2456,0.7155,0.6528,,0.3189,,0.282,,0.2087,,0.0831
606,0.0539,,0.2475,0.0064,0.2808,0.0192,0.4084,,0.9717,0.2244,0.7481,0.6144,,0.3189,,0.2875,,0.2142,,0.0851
607,0.0511,,0.2404,0.0066,0.2735,0.018,0.4017,,0.9591,0.2042,0.7844,0.576,,0.3191,,0.2913,,0.2202,,0.0872
608,0.0501,,0.2331,0.0062,0.2634,0.0175,0.4015,,0.9424,0.1852,0.818,0.5379,,0.3235,,0.2947,,0.2259,,0.0891
609,0.048,,0.2258,0.0058,0.2626,0.0169,0.4036,,0.9349,0.1689,0.8476,0.4995,,0.3238,,0.3017,,0.2325,,0.0914
610,0.0465,,0.2175,0.0063,0.2568,0.0163,0.3983,,0.9129,0.1534,0.876,0.4643,,0.3252,,0.306,,0.239,,0.0934
611,0.0452,,0.2119,0.006,0.2509,0.0158,0.3993,,0.8866,0.1392,0.9036,0.4291,,0.3277,,0.313,,0.2457,,0.0956
612,0.0433,,0.2042,0.006,0.2466,0.0158,0.3932,,0.8707,0.1265,0.9263,0.3961,,0.3247,,0.3161,,0.2528,,0.0977
613,0.042,,0.1975,0.006,0.2456,0.0154,0.3841,,0.8444,0.1151,0.9441,0.3637,,0.3289,,0.3198,,0.26,,0.1
614,0.0405,,0.1914,0.0059,0.2404,0.0148,0.3841,,0.8213,0.1035,0.9587,0.3323,,0.3301,,0.3244,,0.2675,,0.1023
615,0.0389,,0.1856,0.0058,0.2366,0.0145,0.3767,,0.8002,0.0938,0.9746,0.305,,0.3334,,0.3285,,0.2751,,0.1044
616,0.0378,,0.1807,0.006,0.2342,0.0151,0.3686,,0.7732,0.0848,0.9857,0.2782,,0.3347,,0.3327,,0.2831,,0.1068
617,0.0364,,0.1743,0.0061,0.23,0.015,0.359,,0.7534,0.077,0.9958,0.2524,,0.3427,,0.338,,0.291,,0.1092
618,0.0357,,0.1694,0.006,0.2272,0.0142,0.3515,,0.7249,0.0691,1,0.2301,,0.3475,,0.3441,,0.2994,,0.1115
619,0.0341,,0.1618,0.0058,0.2253,0.014,0.3418,,0.7,0.0625,0.9983,0.2079,,0.3563,,0.3486,,0.3077,,0.1141
620,0.033,,0.1571,0.0058,0.2247,0.0141,0.3381,,0.6784,0.0559,0.996,0.1883,,0.3662,,0.3502,,0.3164,,0.1167
621,0.0313,,0.1523,0.0058,0.2185,0.0143,0.3282,,0.6509,0.0507,0.9947,0.1708,,0.376,,0.3518,,0.3252,,0.1193
622,0.0305,,0.1465,0.0054,0.2172,0.0141,0.3144,,0.6236,0.0452,0.9848,0.1542,,0.3851,,0.3577,,0.3343,,0.122
623,0.029,,0.1404,0.0057,0.2127,0.0145,0.306,,0.6017,0.0402,0.9762,0.1386,,0.3989,,0.3607,,0.3429,,0.125
624,0.0279,,0.1356,0.0057,0.2092,0.0139,0.2909,,0.5811,0.0361,0.9681,0.1244,,0.4155,,0.3653,,0.3521,,0.1279
625,0.0269,,0.1294,0.0056,0.2045,0.014,0.2893,,0.5618,0.0319,0.9533,0.1115,,0.427,,0.3673,,0.3612,,0.1309
626,0.0259,,0.1249,0.0057,0.2016,0.0135,0.2734,,0.548,0.0285,0.9343,0.1002,,0.4442,,0.3696,,0.3701,,0.1341
627,0.0244,,0.1221,0.0057,0.1982,0.0135,0.2643,,0.526,0.0251,0.9177,0.0909,,0.4672,,0.3771,,0.3793,,0.1373
628,0.0239,,0.1183,0.0059,0.1935,0.0135,0.2546,,0.5088,0.0223,0.8987,0.0801,,0.4915,,0.3777,,0.3883,,0.1407
629,0.0228,,0.1123,0.0056,0.1889,0.0133,0.2428,,0.4875,0.0194,0.8816,0.0721,,0.5123,,0.382,,0.3974,,0.1442
630,0.0217,,0.1089,0.0056,0.1845,0.0132,0.2343,,0.4755,0.0174,0.8592,0.0666,0.0215,0.5403,,0.3853,,0.4062,,0.1478
631,0.0211,,0.105,0.0056,0.1803,0.0125,0.2256,,0.4556,0.0146,0.8413,0.0584,0.0235,0.5666,,0.3927,,0.415,,0.1514
632,0.0204,,0.1013,0.0053,0.1719,0.0129,0.2165,,0.4408,0.0129,0.819,0.0531,0.0272,0.5917,,0.3976,,0.4235,,0.1553
633,0.0197,,0.0978,0.0056,0.1663,0.0131,0.2117,,0.4325,0.0107,0.7976,0.048,0.0314,0.6202,,0.4005,,0.4316,,0.159
634,0.0192,,0.0935,0.0055,0.1615,0.0129,0.2001,,0.4145,0.0096,0.7706,0.043,0.0369,0.6501,,0.4027,,0.4399,,0.1633
635,0.0186,,0.09,0.0056,0.1573,0.013,0.1945,,0.4032,0.0081,0.7486,0.0382,0.0426,0.678,,0.4081,,0.4476,,0.1675
636,0.0183,,0.0865,0.0056,0.1516,0.0132,0.1873,,0.3891,0.0069,0.7284,0.0349,0.0498,0.7052,,0.4131,,0.4553,,0.1721
637,0.0169,,0.0843,0.0052,0.1394,0.013,0.1816,,0.3783,0.0057,0.7024,0.0306,0.0581,0.7364,,0.4219,,0.4621,,0.1765
638,0.0167,,0.081,0.0054,0.1361,0.013,0.1728,,0.3703,0.0048,0.6788,0.0276,0.0673,0.7706,,0.4307,,0.4688,,0.1815
639,0.0158,,0.0783,0.0055,0.1293,0.0126,0.1681,,0.3563,0.0037,0.6578,0.0247,0.0781,0.8041,,0.4358,,0.4747,,0.1863
640,0.0156,,0.0752,0.0052,0.1244,0.0128,0.1585,,0.3461,0.0033,0.6364,0.023,0.0894,0.8279,,0.4435,0.0075,0.4807,,0.1912
641,0.0149,,0.0731,0.0056,0.1176,0.0132,0.1528,,0.333,0.0024,0.6159,0.0209,0.1033,0.8537,,0.4513,0.0064,0.4858,,0.1962
642,0.0145,,0.0707,0.0052,0.1121,0.0127,0.1482,,0.3285,0.002,0.5949,0.0201,0.1203,0.8796,,0.4613,0.0068,0.4905,,0.2012
643,0.0142,,0.0674,0.0053,0.1073,0.0122,0.1453,,0.3233,0.0012,0.5766,0.0178,0.1372,0.908,,0.4727,0.0054,0.4949,,0.2065
644,0.0139,,0.0645,0.0053,0.1028,0.0126,0.1391,,0.3156,0.0009,0.5555,0.0164,0.1573,0.9325,,0.4861,0.007,0.4987,,0.2118
645,0.0131,,0.0621,0.0054,0.0991,0.0126,0.1372,,0.3078,0.0006,0.5363,0.0163,0.1786,0.9504,,0.4965,0.0073,0.5021,,0.2172
646,0.0126,,0.0599,0.0054,0.0951,0.0127,0.1317,,0.3029,0.0002,0.5226,0.0138,0.2007,0.9666,,0.5105,0.0073,0.5052,,0.2226
647,0.0122,,0.0566,0.0051,0.0906,0.0123,0.1275,,0.2924,,0.5051,0.0139,0.2274,0.9826,,0.521,0.0085,0.5079,,0.2279
648,0.0118,,0.0544,0.0054,0.0886,0.0132,0.1227,,0.2936,,0.4889,0.0135,0.2551,0.992,,0.5367,0.0094,0.5102,,0.2332
649,0.0117,,0.0521,0.0056,0.0846,0.0131,0.1204,,0.2829,,0.4728,0.0123,0.2842,0.9977,,0.5517,0.0084,0.5123,,0.2385
650,0.011,,0.0508,0.0051,0.0818,0.0128,0.12,,0.2751,,0.458,0.0121,0.3165,1,0.0141,0.5669,0.0096,0.5144,,0.244
651,0.0106,,0.0494,0.0053,0.078,0.0126,0.115,,0.2746,,0.4454,0.0111,0.3494,0.9956,0.0162,0.5814,0.0098,0.5162,,0.249
652,0.0106,,0.047,0.0053,0.0751,0.0128,0.1121,,0.2675,,0.4327,0.011,0.39,0.9905,0.0195,0.5959,0.0111,0.518,,0.2541
653,0.0101,,0.0474,0.0051,0.0726,0.0131,0.1086,,0.2616,,0.4208,0.0104,0.4292,0.9747,0.0212,0.6143,0.0114,0.52,,0.2592
654,0.0098,,0.046,0.0053,0.0703,0.0125,0.108,,0.2515,,0.408,0.0101,0.4642,0.959,0.024,0.6273,0.0105,0.522,,0.2644
655,0.0094,,0.045,0.0051,0.0663,0.0129,0.1034,,0.2447,,0.3977,0.0092,0.5133,0.9391,0.0264,0.6457,0.0115,0.5243,,0.269
656,0.009,,0.0437,0.005,0.0639,0.0127,0.1038,,0.2467,,0.3883,0.0086,0.5525,0.9142,0.03,0.6637,0.0118,0.5268,,0.2741
657,0.0088,,0.0422,0.0051,0.062,0.0127,0.0995,,0.2367,,0.377,0.0093,0.5979,0.8879,0.034,0.6865,0.0137,0.5299,,0.2788
658,0.0082,,0.0408,0.0049,0.0594,0.0128,0.0964,,0.2397,,0.3706,0.0093,0.6441,0.854,0.0385,0.699,0.0129,0.5332,,0.2836
659,0.0082,,0.0398,0.0051,0.0571,0.0124,0.0954,,0.2323,,0.3613,0.009,0.6813,0.818,0.0393,0.7213,0.0153,0.5372,,0.2882
660,0.008,,0.0382,0.005,0.0553,0.0128,0.0952,,0.2311,,0.3535,0.0091,0.7259,0.7813,0.0463,0.7386,0.0159,0.5417,,0.2928
661,0.0076,,0.0371,0.0053,0.0533,0.0124,0.0909,,0.224,,0.3463,0.008,0.766,0.7432,0.047,0.7619,0.0139,0.5471,,0.2973
662,0.0073,,0.0362,0.0048,0.051,0.0127,0.0884,,0.2257,,0.3416,0.0088,0.8055,0.7017,0.0522,0.7773,0.0199,0.5529,,0.302
663,0.0072,,0.0349,0.005,0.0493,0.0125,0.0911,,0.222,,0.3347,0.0073,0.8477,0.6529,0.0597,0.7987,0.0178,0.5598,,0.3066
664,0.0071,,0.0342,0.0048,0.0473,0.0128,0.0862,,0.2137,,0.3264,0.0072,0.8856,0.6139,0.0686,0.8143,0.0239,0.5675,,0.3115
665,0.007,,0.0338,0.0049,0.0461,0.0127,0.0845,,0.2116,,0.3211,0.0076,0.9075,0.5728,0.0762,0.8381,0.0231,0.5761,,0.3165
666,0.0066,,0.0327,0.0047,0.0441,0.0124,0.0841,,0.2052,,0.3159,0.0068,0.932,0.5287,0.0856,0.85,0.0256,0.5857,,0.3216
667,0.0067,,0.0316,0.0049,0.0431,0.0133,0.081,,0.202,,0.3096,0.0079,0.9507,0.4819,0.0943,0.868,0.0277,0.5961,,0.327
668,0.0062,,0.0304,0.0047,0.0412,0.0131,0.0767,,0.1984,,0.3023,0.0065,0.9738,0.4466,0.1061,0.8849,0.0319,0.6075,,0.3324
669,0.0061,,0.0306,0.005,0.0405,0.0127,0.0778,,0.1926,,0.2976,0.0074,0.9841,0.4085,0.1193,0.9024,0.0329,0.6197,,0.3377
670,0.0061,,0.0289,0.0049,0.0381,0.0128,0.0769,,0.1891,,0.2891,0.0069,0.9973,0.3714,0.1334,0.9187,0.0367,0.6328,,0.3435
671,0.006,,0.0279,0.005,0.0371,0.0129,0.0738,,0.1813,,0.2852,0.0074,1,0.3349,0.1468,0.9345,0.0414,0.6467,,0.3492
672,0.0056,,0.0275,0.0048,0.0371,0.0124,0.0715,,0.1807,,0.2809,0.0069,0.9928,0.3038,0.1632,0.9478,0.0459,0.6615,,0.3552
673,0.0053,,0.026,0.0048,0.0355,0.0123,0.0685,,0.1788,,0.2765,0.0073,0.9827,0.2754,0.1792,0.9565,0.0485,0.6771,,0.3611
674,0.0052,,0.0255,0.0046,0.0346,0.012,0.0675,,0.1758,,0.269,0.0058,0.9688,0.2458,0.1977,0.9671,0.0542,0.6933,,0.3672
675,0.0051,,0.0249,0.0051,0.0341,0.0128,0.0673,,0.1654,,0.2658,0.0071,0.9522,0.2232,0.2172,0.9758,0.0567,0.7106,,0.3732
676,,,,,0.0328,,0.0651,,0.163,,0.2615,,0.939,0.1986,0.2415,0.9824,0.0674,0.7279,,0.3796
677,,,,,0.0316,,0.0613,,0.1545,,0.2555,,0.9057,0.1771,0.2635,0.9877,0.0727,0.7461,,0.3858
678,,,,,0.0326,,0.0619,,0.149,,0.2508,,0.8844,0.1547,0.2853,0.9902,0.0789,0.764,,0.3921
679,,,,,0.0312,,0.0592,,0.1458,,0.2457,,0.8615,0.1361,0.3141,0.9915,0.09,0.7833,,0.3983
680,,,,,0.0298,,0.0593,,0.1447,,0.2415,,0.8339,0.1207,0.3421,0.9922,0.0959,0.8014,,0.4044
681,,,,,0.0294,,0.0556,,0.1406,,0.237,,0.8042,0.1084,0.3762,1,0.1072,0.8204,,0.4104
682,,,,,0.0294,,0.0512,,0.1369,,0.2318,,0.7709,0.0976,0.4055,0.9951,0.1189,0.8394,,0.4167
683,,,,,0.0283,,0.052,,0.1298,,0.2263,,0.7475,0.083,0.4397,0.9848,0.1333,0.8579,,0.4226
684,,,,,0.0273,,0.0527,,0.1218,,0.2218,,0.7092,0.074,0.4712,0.9776,0.1414,0.8769,,0.4284
685,,,,,0.0267,,0.0493,,0.1172,,0.2175,,0.683,0.0654,0.5075,0.9651,0.1637,0.8925,,0.4336
686,,,,,0.0242,,0.0472,,0.1152,,0.2126,,0.6567,0.0583,0.5528,0.956,0.1717,0.9089,,0.4389
687,,,,,0.0248,,0.0467,,0.1123,,0.2066,,0.6199,0.0524,0.5847,0.9361,0.1917,0.925,,0.4439
688,,,,,0.0249,,0.044,,0.1079,,0.2011,,0.593,0.0473,0.6314,0.9233,0.2067,0.9399,,0.4486
689,,,,,0.0233,,0.0432,,0.1026,,0.1969,,0.5717,0.0428,0.6756,0.8999,0.2224,0.9531,,0.453
690,,,,,0.0228,,0.0415,,0.1031,,0.1932,,0.5372,0.0389,0.7067,0.8762,0.2507,0.9654,,0.4574
691,,,,,0.0241,,0.0384,,0.0968,,0.1873,,0.5095,0.0361,0.7344,0.8471,0.2707,0.9759,,0.461
692,,,,,0.0222,,0.0393,,0.0941,,0.1839,,0.4887,0.0321,0.7732,0.8245,0.2964,0.9849,,0.4646
693,,,,,0.0223,,0.0372,,0.0887,,0.178,,0.4652,0.0298,0.8108,0.7953,0.3126,0.9917,,0.4678
694,,,,,0.0215,,0.0346,,0.0899,,0.1747,,0.4451,0.0281,0.8394,0.7683,0.3405,0.9967,,0.4708
695,,,,,0.0216,,0.0354,,0.0853,,0.1697,,0.4267,0.0252,0.8713,0.7379,0.3658,0.9995,,0.4734
696,,,,,0.021,,0.031,,0.0867,,0.1659,,0.4064,0.0218,0.8958,0.7065,0.397,1,,0.4758
697,,,,,0.0194,,0.0311,,0.0794,,0.1625,,0.3899,0.02,0.9221,0.6746,0.4249,0.9982,,0.4777
698,,,,,0.0203,,0.0313,,0.0798,,0.1588,,0.3731,0.0191,0.9403,0.6467,0.4559,0.9938,,0.4793
699,,,,,0.0198,,0.029,,0.0802,,0.1523,,0.3564,0.0171,0.9525,0.6074,0.488,0.9868,,0.4808
700,,,,,0.0183,,0.0285,,0.0768,,0.1491,,0.3406,0.0164,0.9685,0.5848,0.5188,0.9774,,0.482
701,,,,,,,0.0288,,0.0709,,0.1439,,0.3303,,0.9816,0.5504,0.5488,0.9654,,0.4831
702,,,,,,,0.0269,,0.0691,,0.1397,,0.318,,0.9839,0.5204,0.5902,0.9512,,0.484
703,,,,,,,0.0254,,0.0678,,0.1352,,0.3064,,0.9968,0.4902,0.6247,0.934,,0.4849
704,,,,,,,0.0248,,0.065,,0.13,,0.2973,,1,0.4616,0.6658,0.9153,,0.4859
705,,,,,,,0.0235,,0.0611,,0.1251,,0.2845,,0.9937,0.433,0.6825,0.8936,,0.4866
706,,,,,,,0.0217,,0.0611,,0.1225,,0.2749,,0.9847,0.406,0.7332,0.8704,,0.4877
707,,,,,,,0.0222,,0.0596,,0.1187,,0.2693,,0.9772,0.3797,0.7465,0.8453,,0.4887
708,,,,,,,0.02,,0.059,,0.1149,,0.2625,,0.9669,0.3554,0.7948,0.8188,,0.4901
709,,,,,,,0.0183,,0.0571,,0.1098,,0.2528,,0.9469,0.3318,0.8274,0.791,,0.4916
710,,,,,,,0.0211,,0.0509,,0.1065,,0.2494,,0.9322,0.3087,0.8573,0.7613,,0.4935
711,,,,,,,0.0185,,0.0528,,0.1025,,0.2446,,0.9095,0.2875,0.8815,0.7317,,0.4958
712,,,,,,,0.0192,,0.051,,0.1004,,0.2418,,0.8882,0.2666,0.9075,0.7003,,0.4986
713,,,,,,,0.0181,,0.051,,0.0965,,0.2364,,0.8615,0.2478,0.9255,0.6691,,0.5017
714,,,,,,,0.0165,,0.0502,,0.0937,,0.2355,,0.8318,0.2294,0.9476,0.6366,,0.506
715,,,,,,,0.0158,,0.0501,,0.0901,,0.2327,,0.807,0.2131,0.9621,0.6049,,0.5105
716,,,,,,,0.0156,,0.0475,,0.0852,,0.2309,,0.7793,0.1973,0.9783,0.5728,,0.5161
717,,,,,,,0.0144,,0.0446,,0.0832,,0.2274,,0.7528,0.1827,0.9818,0.5413,,0.522
718,,,,,,,0.0153,,0.0452,,0.0807,,0.226,,0.7264,0.1686,0.9923,0.5102,,0.5291
719,,,,,,,0.0125,,0.0437,,0.0766,,0.2223,,0.7016,0.1564,1,0.4801,,0.5369
720,,,,,,,0.0151,,0.0461,,0.0736,,0.2213,,0.6783,0.1446,0.9987,0.4504,,0.5457
721,,,,,,,0.0119,,0.0455,,0.0731,,0.2205,,0.6515,0.1331,0.9953,0.4216,,0.5554
722,,,,,,,0.013,,0.0423,,0.0703,,0.2176,,0.6237,0.1236,0.9877,0.3948,,0.5656
723,,,,,,,0.0129,,0.0418,,0.0672,,0.2181,,0.6019,0.1138,0.9609,0.3681,,0.5774
724,,,,,,,0.0131,,0.0417,,0.0636,,0.215,,0.5803,0.1053,0.964,0.3425,,0.59
725,,,,,,,,,0.0396,,0.0619,,0.2143,,0.5568,0.0973,0.94,0.3175,0.029,0.6037
726,,,,,,,,,,,0.0605,,0.2097,,0.5306,0.0899,0.9259,0.2948,0.0368,0.6181
727,,,,,,,,,,,0.0585,,0.2084,,0.5074,0.0833,0.8915,0.2728,0.041,0.634
728,,,,,,,,,,,0.0579,,0.2077,,0.4839,0.0768,0.873,0.2527,0.0463,0.65
729,,,,,,,,,,,0.0554,,0.2036,,0.4673,0.071,0.8534,0.2331,0.0517,0.6672
730,,,,,,,,,,,0.0546,,0.2003,,0.447,0.066,0.8235,0.2155,0.059,0.685
731,,,,,,,,,,,0.0532,,0.1981,,0.4232,0.0608,0.7928,0.1987,0.0638,0.7034
732,,,,,,,,,,,0.052,,0.1973,,0.4136,0.0561,0.7622,0.1834,0.072,0.7226
733,,,,,,,,,,,0.0511,,0.1925,,0.3959,0.052,0.7346,0.1691,0.078,0.7413
734,,,,,,,,,,,0.0485,,0.1897,,0.3755,0.0483,0.7085,0.156,0.0853,0.7608
